age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
73.54355174120175,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-8103.450438360456,177.8582383564372,46.49603892046939,United-States
72.0537073273581,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,1995.8546283632768,948.3424756384636,89.31632335239246,Canada
53.330739846660116,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-3684.42930185659,175.21575546454272,53.12923513733644,United-States
51.801564982111714,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Own-child,White,Male,5766.428713854601,-266.01121426724643,78.53342690099055,Greece
50.705297113875716,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,4623.992018295082,-2.8631676229066514,79.80952999369194,United-States
52.7549731966495,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,12882.073824798925,-413.4417292884838,65.08275462942761,Japan
37.394018996588585,Private,12th,8,Divorced,Sales,Not-in-family,White,Female,-810.6903086318617,70.5619362873135,66.85960978355567,United-States
52.968125455500804,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-5219.799000952389,348.3019044912089,80.6254365848483,United-States
42.635644079637444,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,-10186.931782298936,-226.4818935789181,71.01959080084025,United-States
51.81313582689404,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,17112.74656467892,-1297.0981061166904,54.47692596416929,United-States
78.1618099209636,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5700.992434488094,178.4881475245426,86.86054004841726,United-States
62.22409550001361,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,-4393.823597474372,-146.67784253719572,65.71546008947557,United-States
57.011524425313354,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,13385.020637698324,1726.2613078774943,61.74931730136947,United-States
51.24632024549232,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,10873.533557592787,-254.34433999944204,33.061787117924155,United-States
42.314575893743296,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,-9304.05541133903,230.02241304926443,64.92004178926251,United-States
72.92929439683653,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-4848.84450878276,1869.440078000855,86.4745279714015,United-States
52.10963115068193,Private,9th,5,Divorced,Other-service,Own-child,White,Female,-219.63369783632152,451.4940379257818,63.46139273381612,United-States
91.81831989135668,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-7208.428163169718,460.68636178314694,72.38609566271818,United-States
45.20697165732521,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,46.763954871228066,-50.21809588723753,60.30287531037879,United-States
85.66957862852588,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6072.536236849898,-154.74540970179837,62.78782321767845,Germany
50.64503394072491,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-6056.889563699351,116.17603316251643,82.85077194111648,United-States
63.75446372208461,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,2950.165566778613,1581.0964549866546,74.97705688189978,Vietnam
89.85214164465988,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,9474.937298088687,-669.2272256101785,104.46206449824447,United-States
81.60641256926823,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3749.235888255599,862.3860559122247,78.7209566697822,Puerto-Rico
67.52978441106642,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,202.99456280004188,361.22097964907596,78.29954499429566,United-States
55.87530631030587,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-4212.588966267363,-130.77634252125816,61.16074442439273,United-States
73.31311807304536,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,106957.50614839517,-737.6785265453545,79.65155707430714,United-States
79.92387923205953,Private,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,-8004.6316364738195,-12.539843697724557,66.82688533134022,United-States
58.42877024526602,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2575.977663105872,-182.77883919401737,70.0660755518847,United-States
40.414353127166464,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,956.6961353324837,37.527314070932775,48.61795966620862,United-States
86.33310628035758,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,9155.316080303308,-841.0584943970387,34.83469920200503,United-States
41.46623124233163,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,-3576.4833486187713,-134.43622351088192,42.85976240148941,United-States
68.42905292946713,Private,Masters,14,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,-2942.91199800106,-108.98684365370065,65.13774386391293,South
63.95163398039806,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,-8488.641882091135,-17.487054641709072,66.70489127120322,United-States
74.49399919592359,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,4025.460994559652,-35.83842515468266,45.83910991792828,United-States
51.90449228960754,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,-2392.0126942730312,84.65598091478344,75.0310439895738,United-States
63.64448827781207,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-5658.195090251433,698.2535109384717,95.67953050016898,United-States
52.609425303692824,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-4948.2731672735545,-152.30101074381108,72.13653954111713,United-States
90.98130485381975,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4769.393148059832,-317.77752057016426,62.00696187138831,United-States
70.57277735919813,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,-7453.436884071931,-658.707754104652,54.670262227540945,United-States
59.25501430158259,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,-6791.682717791726,-150.6706435727227,67.26183262385975,United-States
31.475259240775888,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7446.800135998202,-522.4983322461385,74.60590167167534,Greece
62.99852456181153,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,-471.5012889825133,463.87966274581953,60.509886501184155,United-States
94.61722316226326,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,7887.129696663946,22.684684553472685,69.15980871456978,United-States
73.45020580740928,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-1911.6149757921912,455.2615867428453,79.65407802510953,United-States
62.2038823500395,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15782.14550019249,675.0783639825435,67.35262654013465,United-States
28.900591916755598,Federal-gov,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,1931.3794532500965,-298.5206689887681,57.36701722138665,United-States
31.662756190115932,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,11105.488817881853,-82.26868497916948,81.64679241866665,United-States
41.51955024395296,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10498.743325192758,619.0998253290052,74.49334359276551,United-States
91.51971016282725,Private,10th,6,Never-married,Other-service,Unmarried,Black,Female,9361.2029468773,141.8695002713758,81.06694538426058,United-States
68.39340982846234,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-3919.827525954672,280.67410591468,99.90479307993516,Mexico
55.30800643611239,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-6587.954259398136,494.3235073348508,61.62662511166721,United-States
52.79073842671522,Private,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,6436.445301240628,437.32044645623506,37.23016161011485,United-States
61.13142216155964,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,11027.038064537679,234.2445542752817,74.36623153673608,United-States
64.75876848835331,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,9432.61191246446,646.1156255783694,49.00988763978701,United-States
49.98001114848076,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,863.7879144570231,34.318775574803254,65.55047820534827,United-States
47.53810998554016,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6190.635313168219,279.7987609909972,62.23850697300267,United-States
79.07675265643994,Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Male,6321.6461702184415,-11.00541488043853,43.573488876484376,United-States
76.20601325530636,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,1876.5542134794405,489.1329802515923,68.74304433206522,United-States
78.46511708442833,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,2200.2288067691156,-229.8923770888953,62.05020639283795,United-States
57.61321153106418,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9186.3514379231,-640.1300729605462,80.61559181670492,United-States
69.48481786842528,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-5106.867444769057,336.4039332041621,67.32022551734408,United-States
72.10516799550193,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,-4346.369000984016,-363.30070405588623,52.091355211824734,United-States
43.90548916695025,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,4152.577628618883,-404.6983141783177,64.13498008711936,United-States
36.99044563158435,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-8572.007915715241,591.2142589195378,41.9849753403732,United-States
68.24776452679407,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,1831.2207858415777,466.46252230274246,48.62099803404309,United-States
79.15328177883951,Private,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,464.1574752064429,-80.23897941857538,74.93341138551429,United-States
70.14301964210532,Private,Assoc-voc,11,Separated,Adm-clerical,Unmarried,Black,Female,6559.184814275529,-1209.315892869778,64.26498632092725,United-States
53.848014164893236,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,10162.215081081515,285.5740262984816,78.40158228941769,United-States
65.81704517765169,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,10636.032517338055,339.5702736418484,43.48570980003844,United-States
57.40118800859101,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,11337.856268344256,278.7114137210042,64.32394527483606,United-States
96.0689163320733,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,-4875.719881831562,259.5139803113085,71.50772697786957,United-States
79.26015315278812,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Other,Male,-9905.348061337207,-12.939729655636448,78.8044711145694,Japan
74.91075105857198,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,7703.038121366434,-108.63063073258613,73.38362715967605,Puerto-Rico
42.28744204968973,Private,11th,7,Separated,Craft-repair,Unmarried,White,Male,11067.086611789457,-399.2342279723533,75.01493308146044,United-States
87.76868912731865,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,12362.796126906629,-228.48551755999185,69.88046808418841,United-States
73.62301874340754,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,11679.041120292033,197.11988306329934,62.80586865136664,Mexico
48.068252637814695,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-14114.18973254256,203.98812923052645,103.38716050733461,United-States
63.05911480165349,Private,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Female,3491.294054622805,392.75403512528106,52.63556262333815,United-States
48.58171277433757,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,4906.040166708937,-524.6622515814286,54.19241849190032,United-States
73.77436819509457,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13200.80737044743,-630.2590994010959,79.35016132053315,United-States
29.166546817390632,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,11421.0519034973,-95.77993121455145,74.07040577205632,United-States
67.32114758413262,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,7545.711478619435,-363.2209670231197,74.1752493690716,United-States
26.47992081919286,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,-3610.244854238785,140.52021876207354,68.478159903787,United-States
66.79923901382583,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,394.89017805121784,-484.32961040058524,85.20627954677565,United-States
106.92992574759306,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4745.959462911042,555.8344395148024,29.53555053800711,United-States
60.312726209818145,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-5139.052268164619,-280.55982178546077,67.9311811458367,United-States
57.33702244451288,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,11760.2099597602,728.1190604189956,73.40789984473611,United-States
44.576442542835295,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,-11936.936613859474,281.84033933958125,64.24633972609155,United-States
70.34730497407534,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,4991.341239812001,-377.95990924899394,76.71999448819267,United-States
37.40038602773179,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,3147.917236007953,937.8432210846723,72.98694271762913,United-States
63.97202423944401,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-774.4221906386377,173.71414586338443,76.89996125055336,United-States
65.39064021853663,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-6128.026964873903,132.22097014501134,72.33184705710381,Thailand
61.7375145250691,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-14599.150907789557,35.58958173241855,66.25350546627747,United-States
66.99411170590207,Self-emp-inc,HS-grad,9,Divorced,Sales,Unmarried,White,Male,-3194.013036220587,257.7177209540276,96.5227328429153,United-States
59.57142274007121,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-3063.2526131826953,2284.307666289502,61.90038959574305,United-States
79.44925064921259,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,9051.915342494998,-298.4856159710817,59.549935433007334,United-States
65.52503691580824,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-5067.808913627467,-26.37450257574978,56.62091180167726,United-States
67.63034493169252,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,4140.8751848480915,111.16026053388953,66.74208061729908,Vietnam
68.75587557938852,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,-8864.068385081333,306.25121910947433,75.19174025721685,United-States
29.088182840493204,Private,10th,6,Never-married,Craft-repair,Own-child,White,Female,4345.655844387843,313.33104856910546,67.35860009024475,United-States
42.29586187000497,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,-15910.250438879466,131.56197271165675,68.56159362194947,United-States
66.97594964089188,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,16382.03550606448,-167.05013017947368,78.80428973752649,United-States
77.74101523469925,Private,HS-grad,9,Separated,Transport-moving,Unmarried,White,Male,-284.7898024860675,-188.46611191483237,81.09015726870732,United-States
68.06982308889519,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-5035.8860799027025,-434.87668422261083,85.70290682659828,United-States
73.34399704448208,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-4582.595780238603,310.3702140412264,79.14831364634871,United-States
49.597874147533545,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-5759.463540215346,-194.47506666435177,94.22568923512097,United-States
56.515992037486996,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,-4121.043446741978,-17.269515971339366,32.203285565276715,United-States
78.40049987103635,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-1951.0065320446333,162.13983635167654,51.21754542245101,United-States
42.570344491080554,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,-4171.714141625593,64.47322489212334,75.27433805052408,United-States
81.07975565436567,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-5317.89314727675,2117.485900944794,96.68617992562191,China
74.88745644454693,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,-7868.71655252693,-315.1893225857131,86.22589704910322,United-States
50.144473635807685,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,6891.04146370063,175.13866716436593,77.73714971210677,United-States
47.616092722110366,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,9718.174048863555,-67.8444107357162,95.76320825951679,United-States
62.77654442227865,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-1130.7119618199808,26.738800917376338,74.74427083093406,United-States
66.11901000700519,Private,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,635.0967331357406,546.5345043850726,70.01885421518841,United-States
46.83255691805678,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-4798.607889673422,273.9105181906874,50.51757161203981,United-States
78.16907718143528,Self-emp-inc,Bachelors,13,Widowed,Sales,Unmarried,White,Male,1295.8284980343292,-175.6061082685224,95.97695534045138,United-States
41.527994624417445,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Female,2480.374765284658,0.6257758036932728,50.577359932313705,United-States
73.25305107243318,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-868.5635743594404,730.943948740956,74.80979188716381,United-States
84.09200974869984,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,18742.34272488035,-65.56943093354832,67.91262283243586,United-States
94.34834170955017,Federal-gov,11th,7,Divorced,Adm-clerical,Not-in-family,White,Female,3067.2334626289544,79.48897667783561,40.95436572117419,Canada
55.453510052343674,Local-gov,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,-7089.590466532347,340.2556224591667,66.07772243583662,United-States
33.96046526549722,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9657.896297702242,152.7192777258606,78.55277825389297,United-States
41.455429621934414,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-780.9774799904507,-92.90310774244804,34.34694561238324,United-States
45.80540748948266,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,13253.97714447742,-247.71053817571052,69.54978458885928,Philippines
51.56355497182224,Private,10th,6,Separated,Transport-moving,Own-child,White,Male,3899.7819315436986,58.61133776351272,76.78491380421366,United-States
86.0713281935989,Local-gov,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,15455.20183222156,337.69658633434653,89.8517759609735,Columbia
96.95217081548358,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,9525.400603849443,614.5940670220607,76.09898999573329,United-States
46.188748646547864,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,2459.7001286507716,-549.275397865152,87.61421335387445,United-States
57.6514189751762,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,-4622.522515193926,799.1771599780585,79.29532219789516,United-States
69.76916322465878,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,-4461.997069149772,-57.64389446393913,72.2884704755286,United-States
83.87067575594187,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4739.051853218428,449.146893650172,108.65140279245679,United-States
52.58662809095576,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,6341.20435538469,-245.25214678743234,67.21527864529104,Cuba
72.94795559211175,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-3623.267142187689,-610.0472888861234,57.79977445648022,United-States
83.63633246068925,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6975.036678281562,-485.61181873517046,66.02765199023384,United-States
59.936633888142396,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1055.4853994122698,1901.5831529987827,53.81448563923461,United-States
62.81430036757577,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,7019.378931377495,281.75316238625084,83.63885284573944,United-States
56.097089882232666,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,-6503.2959158617405,75.85951149659955,87.3915388240047,United-States
36.82096972514374,Private,12th,8,Never-married,Other-service,Own-child,White,Male,8215.244193412736,-41.69773898093133,49.90013680883454,United-States
79.3635409910236,Federal-gov,Some-college,10,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,4500.278671792777,529.8486739895261,35.40600222724325,United-States
71.85089433650862,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,9691.598282815661,63.659364585363974,77.3570420377612,United-States
26.315487359997338,Private,Some-college,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,8050.979193013769,179.70103340977644,76.68491098736453,Mexico
73.45300052201233,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Wife,White,Female,133.40887195383618,1362.3629596176868,53.5926079541158,Mexico
38.07159568100755,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,-465.9413534069987,59.47201923991052,31.693338121062627,United-States
73.44066949188777,Private,HS-grad,9,Divorced,Other-service,Own-child,White,Female,14054.83386037709,-227.83740134395484,53.78829498061846,United-States
53.413038243256516,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-1398.9672899155544,2150.735557175688,50.6365988131228,United-States
56.29424802970006,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6344.347268584064,369.47225421739967,83.86977729216308,United-States
84.79144907324955,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2075.805521200329,2165.5561555309073,96.79280926907644,United-States
90.70990271753317,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,-13109.417636996746,128.37506099957736,86.82091216284653,United-States
54.56729858666314,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,-8380.386450453649,681.9848795200896,76.17042229817709,United-States
52.49137955222612,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,3791.7207774612116,629.7768771818954,75.81922050560728,United-States
53.750695427466866,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,5991.822249379748,13.914554121157288,100.46620658875952,United-States
45.0612690084737,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3816.258793431447,-205.969617096635,39.04475316696108,United-States
91.76689661112698,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,9306.891520476054,242.1157416721283,61.6427890794414,Cuba
56.937061938629995,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3682.459560653454,-208.3668173636228,77.507159083397,United-States
70.54391335857648,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-5011.012811470891,432.57809639429644,78.17806088234391,United-States
43.05754474009231,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,5195.659750083685,239.96592638065005,82.23551300085856,United-States
27.793701721597373,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,2030.5643908680695,1178.1507326480064,61.77831942769008,United-States
66.06374443160686,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,-3522.89319428734,678.2529560115371,68.84588783865775,United-States
51.850694354071294,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,4288.055149653278,-387.7798186567519,63.934676177641805,United-States
66.5921330032758,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1358.0541185649831,-153.87768619075945,60.93979177584505,United-States
66.76616544289853,Private,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,-3742.3180439872654,-736.6622690543502,60.642534368383664,Guatemala
44.87279515043541,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-559.034080909364,-830.1461556431046,80.53068578590606,United-States
63.0935360276697,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,18599.35080650903,110.37741862403418,57.89394001570346,United-States
64.20950831543996,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,11057.803431947927,-435.2506688069147,78.77252432777101,United-States
37.5172734267191,Private,12th,8,Never-married,Other-service,Own-child,White,Male,2168.7079520595416,748.3831986995054,70.14754152842119,United-States
68.87042647362463,Local-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,1193.3282403368844,546.512350813447,85.53936285167883,United-States
59.651701627529704,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,-9913.446920050244,-50.578348151991044,53.611817366453145,United-States
54.254572706466746,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13580.354648919194,-74.31227053453583,61.717194205478066,United-States
103.60117537501606,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8490.024858050778,683.2973480318421,77.20329756620345,United-States
71.97866090172178,Local-gov,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,6370.564719588372,779.0527297431829,102.28334349361825,United-States
13.922853908338315,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,-16186.224611459154,-326.73338135778647,50.55490205943143,United-States
106.8683183923765,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,1071.518426394012,-380.44578835893316,60.553881064714545,United-States
104.2159912264443,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-180.90873336392315,-62.94143761424477,39.383735832122355,United-States
48.338378958629015,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,8029.317651839334,242.94652586176153,72.04612883180965,United-States
41.1854672051428,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2594.836214600959,-151.74021098598467,60.71810619929678,United-States
45.58559658334137,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,-960.3176116675069,251.7279920464448,78.8046069627537,United-States
54.90483156064907,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,5382.801317179989,877.5053232145013,81.23070492188181,United-States
44.17196854686787,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,-4998.668702685497,-524.4951399394404,66.15808022519934,United-States
51.02070714095612,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,-3511.6000404306064,-123.33712949891799,67.54129551739057,United-States
63.297118144771424,Federal-gov,9th,5,Married-civ-spouse,Tech-support,Husband,White,Male,2207.331289646662,-516.5420831709718,81.08464319708904,United-States
84.57270163153899,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,10741.79552861598,-286.62695210755015,58.1281642576011,United-States
41.00714604701311,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,6791.774564006959,-60.26191872943706,46.62664233326982,United-States
67.87132461279373,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,8781.14143936998,-240.93957587181697,77.15651041247509,United-States
106.68099121666275,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1238.4141231241222,280.0340066199497,42.558061962491756,United-States
